endpoint	dataset	graph	count
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-insdc	536541614
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-intact	474206
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-ncbigene	37517898
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-oma_group	16553788
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-omim_gene	32714
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-omim_phenotype	14526
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-orphanet_phenotype	16078
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-pdb	848708
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-reactome_pathway	560674
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-refseq_protein	190010840
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-taxonomy	507270716
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot-uniprot_mnemonic	507270716
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot_proteome-assembly_insdc	1757454
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot_proteome-assembly_refseq	358
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/uniprot_proteome-taxonomy	1871304
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/wikipathways-chebi	12476
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/wikipathways-doid	2462
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/wikipathways-hmdb	8220
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/wikipathways-lipidmaps	2962
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/wikipathways-ncbigene	61382
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/wikipathways-uniprot	67036
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/zfin_gene-zfin_transcript	76452
https://rdfportal.org/primary/sparql	cellosaurus	http://rdfportal.org/dataset/cellosaurus	268471
https://rdfportal.org/primary/sparql	bacdive	http://rdfportal.org/dataset/bacdive	16593980
https://rdfportal.org/primary/sparql	mediadive	http://rdfportal.org/dataset/mediadive	1772251
https://rdfportal.org/primary/sparql	brenda	http://rdfportal.org/dataset/brenda	10798737
https://rdfportal.org/med2rdf/sparql	dbnsfp	http://rdfportal.org/dataset/med2rdf/dbnsfp	0
https://rdfportal.org/med2rdf/sparql	dbscsnv	http://rdfportal.org/dataset/med2rdf/dbscsnv	0
https://rdfportal.org/proteinatlas/sparql	proteinatlas	http://www.proteinatlas.org/about/nanopubs/others	8328725
